id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_komplek_perumahan,luas_lahan,satuan,tahun
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,RANCA MANYAR / BUMI DUTA MARTANEGARA,34083,METER PERSEGI,2023
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SALENDRO TIMUR,43036,METER PERSEGI,2023
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,TULIP PERMAI RESIDENCE,21635,METER PERSEGI,2023
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,BUANA INDAH,39492,METER PERSEGI,2023
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,CITARIP BARAT,104936,METER PERSEGI,2023
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,KOPO KENCANA,160010,METER PERSEGI,2023
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,PAGAR KENCANA,8794,METER PERSEGI,2023
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,TAMAN ANGGREK,60743,METER PERSEGI,2023
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,TAMAN LINGKAR,48749,METER PERSEGI,2023
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,CIBADUYUT PERMAI,38647,METER PERSEGI,2023
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,ISTANA MEKAR WANGI,548533,METER PERSEGI,2023
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,KOMPLEK SAUYUNAN,2896,METER PERSEGI,2023
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,LEUWI ANYAR,51688,METER PERSEGI,2023
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,LEUWI SARI,105479,METER PERSEGI,2023
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,MEKARWANGI SQUARE (APARTMENT),0,METER PERSEGI,2023
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SAUYUNAN MAS,33878,METER PERSEGI,2023
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SINGGASANA PRADANA,599480,METER PERSEGI,2023
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,ANDROMEDA ASRI,9080,METER PERSEGI,2023
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,ANTABARU ENDAH,56114,METER PERSEGI,2023
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BAHAGIA PERMAI,8061,METER PERSEGI,2023
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BAITUSSALAM,56259,METER PERSEGI,2023
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BAKUNG ENDAH,8471,METER PERSEGI,2023
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BANDUNG LNDAH RAYA,76549,METER PERSEGI,2023
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BATU PERMATA,68866,METER PERSEGI,2023
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BUAHBATU KENCANA TOWN HOUSE,2580,METER PERSEGI,2023
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BUANA CIGI REGENCY,10806,METER PERSEGI,2023
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BUANA CIWASTRA RESIDENCE,43439,METER PERSEGI,2023
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,BUMI KIRANA,10827,METER PERSEGI,2023
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CASA DE LA TOPA,2195,METER PERSEGI,2023
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CASA MUKTI RESIDENCE,961,METER PERSEGI,2023
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CIJAWURA GIRANG,178493,METER PERSEGI,2023
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CIJAWURA LNDAH,17472,METER PERSEGI,2023
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CIJAWURA REGENCY,4303,METER PERSEGI,2023
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CIPAGANTI GRAHA,15969,METER PERSEGI,2023
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CIWASTRA INDAH,43045,METER PERSEGI,2023
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CLUSTER MARGA PURI,8573,METER PERSEGI,2023
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,CLUSTER VILLA MARGALUYU,4371,METER PERSEGI,2023
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,D ELGRAN,1896,METER PERSEGI,2023
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,DE GREEN GRANDE,22519,METER PERSEGI,2023
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GALLERY KAWALUYAAN,5528,METER PERSEGI,2023
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GRAHA ALAM RAYA,17210,METER PERSEGI,2023
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GRAHA PELANGI ELOK,9043,METER PERSEGI,2023
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GRAND NABILA RESIDENCE,1939,METER PERSEGI,2023
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GRIYA KUNING ASRI,20743,METER PERSEGI,2023
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,GRIYA PERSADA,7089,METER PERSEGI,2023
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,HARMONY PARK,18814,METER PERSEGI,2023
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,IMPERIAL SOHO,3855,METER PERSEGI,2023
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,ISTANA KAWALUYAAN,144388,METER PERSEGI,2023
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KAWALUYAAN REGENCY,6571,METER PERSEGI,2023
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KEMBANG PARE RESIDENCE,18986,METER PERSEGI,2023
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KENCANA WANGI,63381,METER PERSEGI,2023
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KIARA MAS LNDAH REGENCY,10756,METER PERSEGI,2023
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KIARA SARI,139803,METER PERSEGI,2023
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KIWARI RESIDENCE,18941,METER PERSEGI,2023
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK AL-ISLAM,13372,METER PERSEGI,2023
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK BRIMOB,6188,METER PERSEGI,2023
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK BULOG,4338,METER PERSEGI,2023
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK LOGAM,32875,METER PERSEGI,2023
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK PEMDA,17011,METER PERSEGI,2023
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK PERKEBUNAN,17734,METER PERSEGI,2023
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK PURAGABAYA,16375,METER PERSEGI,2023
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,KOMPLEK TURANGGA,0,METER PERSEGI,2023
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGA ASRI PERSADA,11985,METER PERSEGI,2023
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGA BARU,25667,METER PERSEGI,2023
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGA MAKMUR,15716,METER PERSEGI,2023
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGAHAYU RAYA,903092,METER PERSEGI,2023
231,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGALUYU LNDAH RESIDENCE,4624,METER PERSEGI,2023
232,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MARGAWANGI ESTATE,81118,METER PERSEGI,2023
233,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MATAHARI MARGAWANGI,19237,METER PERSEGI,2023
234,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MEGA BRATA,48045,METER PERSEGI,2023
235,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,MUSTIKA HEGAR REGENCY,49973,METER PERSEGI,2023
236,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PALEM PERMAI,90740,METER PERSEGI,2023
237,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PANDAN WANGI,71825,METER PERSEGI,2023
238,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PARIS VAN JAVA RESIDENCE,8823,METER PERSEGI,2023
239,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PATRAMAYA RESIDENCE,4628,METER PERSEGI,2023
240,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PERMATA KAWALUYAAN,19856,METER PERSEGI,2023
241,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PERMATA RANCASAWO,3914,METER PERSEGI,2023
242,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PERSADA ASRI II,13492,METER PERSEGI,2023
243,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,PESONA CIWASTRA PERMAI,32649,METER PERSEGI,2023
244,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SANGGAR HURIP APARTEMEN (APARTEMEN),0,METER PERSEGI,2023
245,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SANGGAR HURIP ESTATE,141774,METER PERSEGI,2023
246,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SAPHIRE TOWN HOUSE,5643,METER PERSEGI,2023
247,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SARIE BUNGA BAKUNG,31352,METER PERSEGI,2023
248,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SAWO INDAH,22345,METER PERSEGI,2023
249,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SINGGASANA RESIDENCE CIJAWURA POINT,14840,METER PERSEGI,2023
250,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SSP RANCASAWO / MARGAHAYU,4184,METER PERSEGI,2023
251,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,TAMAN PERSADA ASRI RESIDENCE,23304,METER PERSEGI,2023
252,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,TAMAN PUSPA INDAH,24867,METER PERSEGI,2023
253,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,THE SUITES @ METRO APARTEMENT (APARTEMEN),0,METER PERSEGI,2023
254,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,TIRTASARI RESIDENCE,18815,METER PERSEGI,2023
255,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,VILLA ILHAMI PERMATA,11168,METER PERSEGI,2023
256,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,BUKIT PINUS DAGO,5239,METER PERSEGI,2023
257,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CALISTHA DAGO,12581,METER PERSEGI,2023
258,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIBEUNYING PERMAI,32345,METER PERSEGI,2023
259,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG ASRI,12863,METER PERSEGI,2023
260,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG GREEN LAND,31000,METER PERSEGI,2023
261,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG HILLS,5517,METER PERSEGI,2023
262,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG INDAH,65075,METER PERSEGI,2023
263,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG MAKMUR,2906,METER PERSEGI,2023
264,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG PERMAI,3412,METER PERSEGI,2023
265,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG RAYA TIMUR,2585,METER PERSEGI,2023
266,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG TEPIS WIRING,1654,METER PERSEGI,2023
267,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG VALLEY RESIDENCE,1805,METER PERSEGI,2023
268,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIGADUNG VILLAGE,0,METER PERSEGI,2023
269,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIKUTRA BARU,157264,METER PERSEGI,2023
270,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CIKUTRA INDAH RESIDENCE,4135,METER PERSEGI,2023
271,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CITRA GREEN GARDEN,12109,METER PERSEGI,2023
272,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CUKANG KAWUNG,915,METER PERSEGI,2023
273,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,CUKANG KAWUNG ASRI,2797,METER PERSEGI,2023
274,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,DE DANGAU CLUSTER,2730,METER PERSEGI,2023
275,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,D'PLATINUM,2326,METER PERSEGI,2023
276,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,GRAND PERMATA,2326,METER PERSEGI,2023
277,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,GRIYA CIGADUNG BARU,7548,METER PERSEGI,2023
278,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK ARDINI,4892,METER PERSEGI,2023
279,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK BTN,8365,METER PERSEGI,2023
280,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK CIGADUNG 10E,8895,METER PERSEGI,2023
281,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK LA CASTURI,5077,METER PERSEGI,2023
282,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK PERMADANI,4848,METER PERSEGI,2023
283,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,KOMPLEK RANCAKENDAL,116686,METER PERSEGI,2023
284,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,MAHKOTA DEWA,3452,METER PERSEGI,2023
285,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PARAS CIGADUNG,6744,METER PERSEGI,2023
286,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PATIO PERDE 1,2311,METER PERSEGI,2023
287,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PATIO PERDE 2,5731,METER PERSEGI,2023
288,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PERUMNAS SUKALUYU,28231,METER PERSEGI,2023
289,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PONDOK CIGADUNG LESTARI,8728,METER PERSEGI,2023
290,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,PROSPERA RESIDENCE,879,METER PERSEGI,2023
291,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,QUARTA RESIDENCE,3986,METER PERSEGI,2023
292,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,RANTING BAMBU 1,1196,METER PERSEGI,2023
293,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,RANTING BAMBU 2,1842,METER PERSEGI,2023
294,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,RERENG WULUNG INDAH,3782,METER PERSEGI,2023
295,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,APARTEMEN ALLEGRIA (APARTEMEN),0,METER PERSEGI,2023
296,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,BOJONG KONENG MAKMUR,22464,METER PERSEGI,2023
297,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,BUMI ASRI PADASUKA,74905,METER PERSEGI,2023
298,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,BUMI ASRI PASIRLEUTIK (TUGU ASRI),40920,METER PERSEGI,2023
299,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,D'BAMBOO REGENCY,3177,METER PERSEGI,2023
300,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,DELIMA CIKUTRA,4401,METER PERSEGI,2023
301,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,GATEWAY PADASUKA (APARTEMEN),0,METER PERSEGI,2023
302,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,GRAHA PADASUKA,8409,METER PERSEGI,2023
303,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,GREEN VALLEY RESIDENCE,41295,METER PERSEGI,2023
304,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,KAWASAKI,5632,METER PERSEGI,2023
305,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,KOMPLEK PASIR LAYUNG ASRI,27345,METER PERSEGI,2023
306,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PADASUKA ESTATE,4250,METER PERSEGI,2023
307,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PADASUKA PARK,0,METER PERSEGI,2023
308,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PADASUKA ROYAL VIEW,1290,METER PERSEGI,2023
309,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,PERUM BUMI ASRI,0,METER PERSEGI,2023
310,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SAUNG BOJONG,2703,METER PERSEGI,2023
311,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SUCI RESIDENCE,20733,METER PERSEGI,2023
312,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SURAPATI CORE,24135,METER PERSEGI,2023
313,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,TERRACE HOUSE,5320,METER PERSEGI,2023
314,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,THE GREEN PADASUKA,0,METER PERSEGI,2023
315,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,VILLA SUKA LNDAH,3251,METER PERSEGI,2023
316,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,ASTOM RESIDENCE,22559,METER PERSEGI,2023
317,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,BARA MANGLAYANGÂ  / MANGLAYANG SARI,10381,METER PERSEGI,2023
318,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,BUKIT CITRA ASRI,3443,METER PERSEGI,2023
319,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,BUKIT CITRA BIRU,8115,METER PERSEGI,2023
320,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,BUMI CILENGKRANG LNDAH,5219,METER PERSEGI,2023
321,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,CILENGKRANG CITY VIEW,9022,METER PERSEGI,2023
322,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,CIPADUNG PERMAI,30125,METER PERSEGI,2023
323,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,CITRA BIRU,6887,METER PERSEGI,2023
324,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,DE GREEN MANSION,15669,METER PERSEGI,2023
